action_datetime,path_name,method,ip,status_response,response,description,request_body,request_query,duration
2024-10-09 17:27:11,/add,POST,127.0.0.1,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""MUMU"", ""points"": 1000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.04
2024-10-09 17:27:41,/add,POST,127.0.0.1,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""MUMU"", ""points"": -5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-09 17:31:29,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":900}]",,"{""points"": 100}","{'path': {}, 'query': {}}",0.03
2024-10-09 17:31:56,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":700}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.02
2024-10-09 17:34:53,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":600}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.04
2024-10-09 17:45:17,/balance,GET,127.0.0.1,200,"{""DANNON"":1000,""MUMU"":1500}",,,"{'path': {}, 'query': {}}",0.017
2024-10-09 17:46:40,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":500}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.043
2024-10-09 17:52:05,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":-100}]",,"{""points"": 100}","{'path': {}, 'query': {}}",0.024
2024-10-09 17:52:17,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":-200}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.018
2024-10-09 18:06:04,/spend,POST,127.0.0.1,500,{'detail': 'Internal Server Error'},"{""detail"":""(psycopg2.errors.GroupingError) column \""SYS_PAYER.name\"" must appear in the GROUP BY clause or be used in an aggregate function\nLINE 5:  SELECT \""SYS_PAYER\"".name AS \""SYS_PAYER_name\"", sum(cumulative...\n                ^\n\n[SQL: WITH cumulative_pts_cte AS \n(SELECT \""USER_PAYER\"".id AS id, \""USER_PAYER\"".user_id AS user_id, \""USER_PAYER\"".payer_id AS payer_id, \""USER_PAYER\"".points AS points, \""USER_PAYER\"".created_at AS created_at, \""USER_PAYER\"".updated_at AS updated_at, row_number() OVER (ORDER BY \""USER_PAYER\"".created_at) AS row_number, sum(\""USER_PAYER\"".points) OVER (ORDER BY \""USER_PAYER\"".created_at) AS total_points \nFROM \""USER_PAYER\"" \nWHERE \""USER_PAYER\"".user_id = %(user_id_1)s AND \""USER_PAYER\"".points != %(points_1)s)\n SELECT \""SYS_PAYER\"".name AS \""SYS_PAYER_name\"", sum(cumulative_pts_cte.points) AS points, cumulative_pts_cte.payer_id AS cumulative_pts_cte_payer_id \nFROM cumulative_pts_cte JOIN \""SYS_PAYER\"" ON cumulative_pts_cte.payer_id = \""SYS_PAYER\"".id \nWHERE cumulative_pts_cte.row_number <= (SELECT min(cumulative_pts_cte.row_number) AS min_1 \nFROM cumulative_pts_cte \nWHERE cumulative_pts_cte.total_points >= %(total_points_1)s)]\n[parameters: {'user_id_1': 1, 'points_1': 0, 'total_points_1': 200}]\n(Background on this error at: https://sqlalche.me/e/20/f405)""}","{""points"": 200}","{'path': {}, 'query': {}}",0.025
2024-10-09 18:07:17,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":-200}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.058
2024-10-09 18:08:23,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":800}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.032
2024-10-09 18:17:41,/spend,POST,127.0.0.1,500,{'detail': 'Internal Server Error'},"{""detail"":""(psycopg2.errors.GroupingError) column \""cumulative_pts_cte.points\"" must appear in the GROUP BY clause or be used in an aggregate function\nLINE 5:  SELECT \""SYS_PAYER\"".name AS \""SYS_PAYER_name\"", cumulative_pts...\n                                                      ^\n\n[SQL: WITH cumulative_pts_cte AS \n(SELECT \""USER_PAYER\"".id AS id, \""USER_PAYER\"".user_id AS user_id, \""USER_PAYER\"".payer_id AS payer_id, \""USER_PAYER\"".points AS points, \""USER_PAYER\"".created_at AS created_at, \""USER_PAYER\"".updated_at AS updated_at, row_number() OVER (ORDER BY \""USER_PAYER\"".created_at) AS row_number, sum(\""USER_PAYER\"".points) OVER (ORDER BY \""USER_PAYER\"".created_at) AS total_points \nFROM \""USER_PAYER\"" \nWHERE \""USER_PAYER\"".user_id = %(user_id_1)s AND \""USER_PAYER\"".points != %(points_1)s)\n SELECT \""SYS_PAYER\"".name AS \""SYS_PAYER_name\"", cumulative_pts_cte.points AS points, cumulative_pts_cte.payer_id AS cumulative_pts_cte_payer_id \nFROM cumulative_pts_cte JOIN \""SYS_PAYER\"" ON cumulative_pts_cte.payer_id = \""SYS_PAYER\"".id \nWHERE cumulative_pts_cte.row_number <= (SELECT min(cumulative_pts_cte.row_number) AS min_1 \nFROM cumulative_pts_cte \nWHERE cumulative_pts_cte.total_points >= %(total_points_1)s) GROUP BY \""SYS_PAYER\"".name, cumulative_pts_cte.payer_id]\n[parameters: {'user_id_1': 1, 'points_1': 0, 'total_points_1': 200}]\n(Background on this error at: https://sqlalche.me/e/20/f405)""}","{""points"": 200}","{'path': {}, 'query': {}}",0.032
2024-10-09 18:18:10,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":600}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.041
2024-10-09 18:32:18,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":-200}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.034
2024-10-09 18:32:28,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":-200}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.016
2024-10-09 18:32:41,/spend,POST,127.0.0.1,200,"[{""payer"":""MUMU"",""points"":-200}]",,"{""points"": 200}","{'path': {}, 'query': {}}",0.017
2024-10-09 18:32:50,/spend,POST,127.0.0.1,200,"[{""payer"":""DANNON"",""points"":-100},{""payer"":""MUMU"",""points"":-800}]",,"{""points"": 900}","{'path': {}, 'query': {}}",0.02
2024-10-09 21:58:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.046
2024-10-09 21:59:15,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.033
2024-10-09 22:11:53,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.049
2024-10-09 22:11:53,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-09 23:30:34,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.033
2024-10-09 23:30:34,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-09 23:30:42,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.04
2024-10-09 23:30:42,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:11:19,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.027
2024-10-10 00:11:19,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.011
2024-10-10 00:11:19,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:11:19,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.011
2024-10-10 00:11:19,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.006
2024-10-10 00:11:56,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.024
2024-10-10 00:11:56,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.009
2024-10-10 00:11:56,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:11:56,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.0
2024-10-10 00:11:56,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:11:56,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 00:11:56,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:11:56,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:12:32,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.026
2024-10-10 00:12:32,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.007
2024-10-10 00:12:32,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.01
2024-10-10 00:12:32,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.0
2024-10-10 00:12:32,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.005
2024-10-10 00:12:32,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:12:32,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:12:32,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.008
2024-10-10 00:12:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.029
2024-10-10 00:12:54,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.008
2024-10-10 00:12:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.016
2024-10-10 00:12:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:12:54,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.005
2024-10-10 00:12:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.011
2024-10-10 00:12:54,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:12:54,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:14:30,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.02
2024-10-10 00:14:30,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.007
2024-10-10 00:14:30,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.016
2024-10-10 00:14:30,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:14:30,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.009
2024-10-10 00:14:30,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:14:30,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:14:30,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.008
2024-10-10 00:15:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.017
2024-10-10 00:15:28,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:15:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:15:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:15:28,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.006
2024-10-10 00:15:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:15:28,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:15:28,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.009
2024-10-10 00:19:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.033
2024-10-10 00:19:44,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 00:19:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:19:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:19:44,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.01
2024-10-10 00:19:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 00:19:44,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.003
2024-10-10 00:19:44,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.008
2024-10-10 00:25:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.016
2024-10-10 00:25:44,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:25:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.0
2024-10-10 00:25:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.0
2024-10-10 00:25:44,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:25:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:25:44,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 00:25:44,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.006
2024-10-10 00:25:44,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.0
2024-10-10 00:25:44,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-5000}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.049
2024-10-10 00:35:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.024
2024-10-10 00:35:54,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:35:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:35:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.0
2024-10-10 00:35:54,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:35:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 00:35:54,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.0
2024-10-10 00:35:54,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:35:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:35:54,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-5000}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.048
2024-10-10 00:39:34,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.024
2024-10-10 00:39:34,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.007
2024-10-10 00:39:34,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 00:39:34,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 00:39:34,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.0
2024-10-10 00:39:34,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
